Customer ID,Age,Age Group,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Impulse Item,Accessory,Extended Warranty,Add-on Total
1170,54,45-54,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,4/1/24,Overnight,"Extended Warranty,Extended Warranty",0,0,2,76.57
1171,50,45-54,Male,Yes,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,10/8/23,Standard,"Accessory,Accessory,Impulse Item",1,2,0,97.1
1171,50,45-54,Male,No,Laptop,SKU1005,3,Completed,Credit Card,4175.64,463.96,9,12/15/23,Overnight,"Accessory,Extended Warranty",0,1,1,52.57
1171,50,45-54,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,8/6/24,Standard,"Extended Warranty,Extended Warranty",0,0,2,89.46
1171,50,45-54,Male,No,Tablet,SKU1002,3,Completed,Paypal,741.09,247.03,3,9/7/24,Overnight,None,0,0,0,0
1174,29,25-34,Male,Yes,Smartphone,SKU1001,5,Cancelled,Cash,62.25,20.75,3,2/11/24,Overnight,Extended Warranty,0,0,1,11.75
1174,29,25-34,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,988.12,247.03,4,8/13/24,Standard,"Extended Warranty,Accessory,Impulse Item",1,1,1,95.57
1175,62,55-64,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,844.83,844.83,1,11/5/23,Standard,None,0,0,0,0
1175,62,55-64,Male,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,9/17/24,Express,"Extended Warranty,Accessory,Extended Warranty",0,1,2,108.15
1177,49,45-54,Female,No,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,5/30/24,Overnight,"Impulse Item,Impulse Item,Impulse Item",3,0,0,69
1178,19,18-24,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,247.03,247.03,1,4/23/24,Overnight,"Impulse Item,Impulse Item",2,0,0,45.32
1180,41,35-44,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,7603.47,844.83,9,3/15/24,Express,None,0,0,0,0
1181,50,45-54,Male,No,Smartphone,SKU1004,2,Completed,Paypal,3955.95,791.19,5,8/4/24,Standard,Impulse Item,1,0,0,35.87
1182,78,75-80,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,11/15/23,Standard,Accessory,0,1,0,37.96
1182,78,75-80,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,11/17/23,Overnight,Accessory,0,1,0,16.81
1183,80,75-80,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,463.96,463.96,1,9/29/23,Standard,"Impulse Item,Extended Warranty,Extended Warranty",1,0,2,133.13
1183,80,75-80,Male,Yes,Tablet,SKU1002,3,Cancelled,Paypal,247.03,247.03,1,9/18/24,Standard,None,0,0,0,0
1184,71,65-74,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,8/9/24,Express,"Accessory,Extended Warranty,Accessory",0,2,1,90.9
1185,49,45-54,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,2/6/24,Express,None,0,0,0,0
1186,18,18-24,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,247.03,247.03,1,12/1/23,Express,"Accessory,Accessory,Accessory",0,3,0,125.76
1187,55,55-64,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,2534.49,844.83,3,2/2/24,Express,None,0,0,0,0
1188,52,45-54,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,1/28/24,Standard,"Impulse Item,Extended Warranty,Accessory",1,1,1,75.39
1188,52,45-54,Male,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,1976.24,247.03,8,8/21/24,Standard,"Extended Warranty,Impulse Item",1,0,1,86.82
1189,31,25-34,Male,No,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,11/17/23,Express,None,0,0,0,0
1190,63,55-64,Female,No,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,12/3/23,Overnight,"Extended Warranty,Accessory",0,1,1,46.11
1190,63,55-64,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,12/26/23,Express,None,0,0,0,0
1190,63,55-64,Female,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,8/10/24,Standard,"Accessory,Impulse Item",1,1,0,38.32
1192,60,55-64,Male,No,Smartphone,SKU1001,5,Completed,Paypal,41.5,20.75,2,11/24/23,Overnight,"Impulse Item,Extended Warranty,Impulse Item",2,0,1,131.53
1192,60,55-64,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,5913.81,844.83,7,2/25/24,Standard,Accessory,0,1,0,11.99
1192,60,55-64,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,207.5,20.75,10,9/14/24,Overnight,"Accessory,Accessory,Extended Warranty",0,2,1,51.93
1193,19,18-24,Female,Yes,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,6/4/24,Express,"Extended Warranty,Accessory",0,1,1,44.39
1193,19,18-24,Female,No,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,8/18/24,Overnight,"Accessory,Impulse Item,Accessory",1,2,0,88.37
1194,61,55-64,Male,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,11/12/23,Express,None,0,0,0,0
1195,32,25-34,Female,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,10/13/23,Overnight,None,0,0,0,0
1196,77,75-80,Male,No,Laptop,SKU1005,3,Cancelled,Paypal,3711.68,463.96,8,12/14/23,Standard,None,0,0,0,0
1196,77,75-80,Male,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,4/7/24,Express,None,0,0,0,0
1196,77,75-80,Male,No,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,5/10/24,Express,Accessory,0,1,0,31.26
1197,77,75-80,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,5/10/24,Overnight,Extended Warranty,0,0,1,17.61
1197,77,75-80,Female,No,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,6/30/24,Standard,Extended Warranty,0,0,1,36.12
1197,77,75-80,Female,No,Laptop,SKU1005,3,Cancelled,Cash,4175.64,463.96,9,9/21/24,Express,None,0,0,0,0
1199,60,55-64,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,7/11/24,Express,Impulse Item,1,0,0,22.07
1203,43,35-44,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,4747.14,791.19,6,1/17/24,Standard,"Accessory,Accessory",0,2,0,23.52
1203,43,35-44,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,4/30/24,Standard,Accessory,0,1,0,22.29
1205,74,65-74,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,8/2/24,Standard,None,0,0,0,0
1208,62,55-64,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,844.83,844.83,1,7/25/24,Standard,None,0,0,0,0
1210,24,18-24,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,8448.3,844.83,10,2/26/24,Standard,None,0,0,0,0
1210,24,18-24,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,741.09,247.03,3,4/29/24,Overnight,Accessory,0,1,0,31.5
1211,24,18-24,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,1/4/24,Standard,Impulse Item,1,0,0,25.55
1211,24,18-24,Male,No,Tablet,SKU1002,3,Completed,Debit Card,2223.27,247.03,9,1/29/24,Overnight,"Accessory,Accessory,Accessory",0,3,0,83.33
1211,24,18-24,Male,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,7/7/24,Standard,None,0,0,0,0
1212,79,75-80,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Paypal,6758.64,844.83,8,4/10/24,Overnight,"Extended Warranty,Extended Warranty",0,0,2,45.67
1215,47,45-54,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,12/18/23,Standard,Extended Warranty,0,0,1,33.58
1215,47,45-54,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,7120.71,791.19,9,9/15/24,Overnight,"Accessory,Impulse Item,Impulse Item",2,1,0,121.35
1216,35,35-44,Female,Yes,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,9/20/24,Express,"Extended Warranty,Extended Warranty,Impulse Item",1,0,2,60.11
1217,43,35-44,Female,No,Smartphone,SKU1001,5,Completed,Paypal,103.75,20.75,5,2/9/24,Express,Extended Warranty,0,0,1,45.61
1217,43,35-44,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2/15/24,Express,None,0,0,0,0
1217,43,35-44,Female,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,3/22/24,Overnight,Accessory,0,1,0,35.86
1217,43,35-44,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,3/24/24,Express,"Accessory,Impulse Item,Impulse Item",2,1,0,112.77
1218,48,45-54,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,2534.49,844.83,3,12/29/23,Overnight,"Extended Warranty,Extended Warranty",0,0,2,39.54
1220,72,65-74,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,8448.3,844.83,10,3/13/24,Standard,"Impulse Item,Extended Warranty,Extended Warranty",1,0,2,64.55
1220,72,65-74,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,8/8/24,Overnight,"Extended Warranty,Extended Warranty",0,0,2,56.39
1222,32,25-34,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,8/13/24,Standard,"Impulse Item,Impulse Item",2,0,0,71.08
1223,53,45-54,Male,No,Smartphone,SKU1001,5,Completed,Cash,166,20.75,8,3/8/24,Standard,None,0,0,0,0
1224,63,55-64,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,3955.95,791.19,5,6/19/24,Standard,Extended Warranty,0,0,1,30.03
1224,63,55-64,Female,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,6/28/24,Standard,"Accessory,Accessory,Extended Warranty",0,2,1,103.02
1226,40,35-44,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,927.92,463.96,2,5/25/24,Overnight,Extended Warranty,0,0,1,38.07
1226,40,35-44,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,3711.68,463.96,8,8/18/24,Express,None,0,0,0,0
1227,23,18-24,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,2/10/24,Overnight,"Extended Warranty,Impulse Item",1,0,1,70.87
1228,35,35-44,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,5538.33,791.19,7,10/18/23,Express,Extended Warranty,0,0,1,25.66
1229,67,65-74,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,494.06,247.03,2,1/11/24,Overnight,None,0,0,0,0
1232,22,18-24,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2/23/24,Standard,Accessory,0,1,0,12.25
1234,58,55-64,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,5/27/24,Standard,Accessory,0,1,0,32.58
1234,58,55-64,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,9/23/24,Overnight,Extended Warranty,0,0,1,24.63
1235,38,35-44,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,8/22/24,Express,"Impulse Item,Accessory",1,1,0,37.79
1236,55,55-64,Male,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,186.75,20.75,9,8/14/24,Standard,Accessory,0,1,0,16.2
1236,55,55-64,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,6329.52,791.19,8,9/1/24,Overnight,"Impulse Item,Accessory",1,1,0,20.42
1237,72,65-74,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,3/12/24,Express,"Impulse Item,Impulse Item,Impulse Item",3,0,0,84.41
1237,72,65-74,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,4/6/24,Standard,"Extended Warranty,Accessory,Extended Warranty",0,1,2,117.41
1244,70,65-74,Male,No,Tablet,SKU1002,3,Cancelled,Cash,1482.18,247.03,6,12/12/23,Overnight,Impulse Item,1,0,0,33.26
1244,70,65-74,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,4747.14,791.19,6,2/5/24,Overnight,"Extended Warranty,Accessory",0,1,1,38.51
1244,70,65-74,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2/7/24,Standard,"Impulse Item,Extended Warranty,Impulse Item",2,0,1,66.81
1244,70,65-74,Male,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,186.75,20.75,9,5/23/24,Express,None,0,0,0,0
1244,70,65-74,Male,No,Tablet,SKU1002,3,Cancelled,Cash,2223.27,247.03,9,7/23/24,Standard,"Accessory,Accessory",0,2,0,66.63
1245,39,35-44,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,5913.81,844.83,7,7/24/24,Overnight,None,0,0,0,0
1246,61,55-64,Male,No,Tablet,SKU1002,3,Completed,Paypal,494.06,247.03,2,1/5/24,Standard,None,0,0,0,0
1247,47,45-54,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,10/18/23,Overnight,None,0,0,0,0
1247,47,45-54,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,5/25/24,Overnight,Impulse Item,1,0,0,42.34
1248,66,65-74,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,741.09,247.03,3,11/4/23,Overnight,None,0,0,0,0
1248,66,65-74,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2/15/24,Express,"Impulse Item,Impulse Item",2,0,0,81.47
1248,66,65-74,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,4/7/24,Standard,"Extended Warranty,Extended Warranty",0,0,2,54.16
1250,32,25-34,Female,Yes,Tablet,SKU1002,3,Cancelled,Paypal,1482.18,247.03,6,10/14/23,Standard,Impulse Item,1,0,0,49.01
1250,32,25-34,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3955.95,791.19,5,8/26/24,Overnight,Accessory,0,1,0,41.67
1251,52,45-54,Female,Yes,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,6/13/24,Express,"Impulse Item,Extended Warranty,Extended Warranty",1,0,2,75.04
1252,29,25-34,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,4/15/24,Express,Accessory,0,1,0,27.99
1253,58,55-64,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,12/27/23,Express,"Extended Warranty,Extended Warranty",0,0,2,79.98
1253,58,55-64,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2/15/24,Express,None,0,0,0,0
1254,47,45-54,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,3/16/24,Overnight,"Extended Warranty,Impulse Item",1,0,1,75.85
1255,49,45-54,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,3/12/24,Overnight,Impulse Item,1,0,0,5.37
1255,49,45-54,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,8/10/24,Express,"Extended Warranty,Extended Warranty,Extended Warranty",0,0,3,75.25
1256,31,25-34,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,6/28/24,Standard,"Impulse Item,Accessory,Accessory",1,2,0,92.17
1257,55,55-64,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,7/17/24,Express,"Extended Warranty,Extended Warranty,Accessory",0,1,2,84.68
1258,65,65-74,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,5/10/24,Express,"Impulse Item,Impulse Item,Accessory",2,1,0,94.38
1261,76,75-80,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,1/31/24,Standard,Impulse Item,1,0,0,26.35
1262,44,35-44,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,11/24/23,Overnight,"Accessory,Impulse Item,Accessory",1,2,0,121.05
1263,20,18-24,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,10/19/23,Standard,"Impulse Item,Impulse Item",2,0,0,54.86
1263,20,18-24,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,10/22/23,Express,None,0,0,0,0
1264,76,75-80,Female,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,4/17/24,Express,None,0,0,0,0
1265,29,25-34,Female,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,10/12/23,Express,Impulse Item,1,0,0,7.28
1265,29,25-34,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,11/9/23,Overnight,"Impulse Item,Accessory",1,1,0,46.57
1265,29,25-34,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,6/26/24,Express,None,0,0,0,0
1265,29,25-34,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,20.75,20.75,1,9/21/24,Standard,"Accessory,Extended Warranty",0,1,1,67.15
1266,23,18-24,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,791.19,791.19,1,6/4/24,Standard,None,0,0,0,0
1267,47,45-54,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,1/12/24,Overnight,None,0,0,0,0
1268,54,45-54,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,9/30/23,Standard,None,0,0,0,0
1268,54,45-54,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,4/18/24,Standard,None,0,0,0,0
1268,54,45-54,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,7/22/24,Express,Accessory,0,1,0,14.76
1269,72,65-74,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,7/31/24,Overnight,"Extended Warranty,Accessory,Accessory",0,2,1,96.66
1271,36,35-44,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,10/11/23,Express,None,0,0,0,0
1271,36,35-44,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,6758.64,844.83,8,9/19/24,Express,Impulse Item,1,0,0,24.46
1272,27,25-34,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,3/11/24,Overnight,Extended Warranty,0,0,1,40.76
1276,30,25-34,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1235.15,247.03,5,3/4/24,Standard,"Extended Warranty,Accessory,Accessory",0,2,1,112.19
1276,30,25-34,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,3/13/24,Standard,"Impulse Item,Extended Warranty",1,0,1,36.6
1277,20,18-24,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,3379.32,844.83,4,3/8/24,Express,"Impulse Item,Impulse Item,Impulse Item",3,0,0,84.33
1277,20,18-24,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,6/13/24,Express,"Impulse Item,Accessory",1,1,0,38.42
1278,57,55-64,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,844.83,844.83,1,10/8/23,Standard,Accessory,0,1,0,23.78
1278,57,55-64,Male,No,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,11/24/23,Overnight,"Impulse Item,Impulse Item",2,0,0,39.99
1278,57,55-64,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2/5/24,Standard,"Extended Warranty,Accessory",0,1,1,39.33
1278,57,55-64,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,8/5/24,Standard,"Accessory,Extended Warranty",0,1,1,43.26
1280,72,65-74,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,11/26/23,Overnight,"Impulse Item,Accessory",1,1,0,23.94
1280,72,65-74,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,8/21/24,Standard,None,0,0,0,0
1283,36,35-44,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,5/5/24,Express,"Impulse Item,Extended Warranty,Extended Warranty",1,0,2,102.23
1286,73,65-74,Male,No,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,11/20/23,Express,"Accessory,Extended Warranty",0,1,1,82.32
1286,73,65-74,Male,Yes,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,6/8/24,Express,Accessory,0,1,0,46.24
1286,73,65-74,Male,No,Laptop,SKU1005,3,Completed,Paypal,3247.72,463.96,7,7/12/24,Standard,"Accessory,Impulse Item,Accessory",1,2,0,123.65
1287,52,45-54,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,12/7/23,Express,None,0,0,0,0
1287,52,45-54,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,1855.84,463.96,4,3/21/24,Standard,None,0,0,0,0
1287,52,45-54,Female,Yes,Smartphone,SKU1004,2,Cancelled,Cash,1582.38,791.19,2,5/1/24,Overnight,None,0,0,0,0
1287,52,45-54,Female,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,8/12/24,Standard,"Accessory,Impulse Item,Accessory",1,2,0,80.21
1288,32,25-34,Female,Yes,Smartphone,SKU1004,2,Completed,Paypal,7911.9,791.19,10,3/20/24,Express,Impulse Item,1,0,0,8.99
1290,54,45-54,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,1/8/24,Standard,"Impulse Item,Impulse Item,Extended Warranty",2,0,1,63.37
1292,56,55-64,Male,No,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,11/18/23,Overnight,"Extended Warranty,Extended Warranty,Extended Warranty",0,0,3,105.63
1292,56,55-64,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,3/31/24,Express,"Extended Warranty,Extended Warranty",0,0,2,21.98
1292,56,55-64,Male,No,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,6/29/24,Express,"Accessory,Impulse Item",1,1,0,47.2
1293,49,45-54,Male,Yes,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,10/30/23,Express,"Impulse Item,Extended Warranty",1,0,1,57.53
1294,56,55-64,Male,No,Laptop,SKU1005,3,Completed,Cash,3711.68,463.96,8,3/6/24,Standard,Impulse Item,1,0,0,16.04
1295,19,18-24,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,4747.14,791.19,6,8/7/24,Overnight,None,0,0,0,0
1296,60,55-64,Female,No,Smartphone,SKU1001,5,Completed,Cash,145.25,20.75,7,10/18/23,Express,None,0,0,0,0
1296,60,55-64,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,12/23/23,Standard,Impulse Item,1,0,0,19.74
1298,34,25-34,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,11/3/23,Express,"Impulse Item,Extended Warranty",1,0,1,76.31
1299,59,55-64,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,11/28/23,Overnight,"Impulse Item,Impulse Item,Accessory",2,1,0,53.4
1300,68,65-74,Male,No,Smartphone,SKU1001,5,Completed,Cash,166,20.75,8,4/19/24,Overnight,"Extended Warranty,Accessory",0,1,1,86.54
1301,71,65-74,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,1582.38,791.19,2,3/24/24,Standard,"Extended Warranty,Accessory",0,1,1,85.84
1301,71,65-74,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,8/1/24,Standard,"Impulse Item,Accessory",1,1,0,30.63
1302,46,45-54,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,8/31/24,Express,"Accessory,Extended Warranty,Accessory",0,2,1,95.51
1303,34,25-34,Male,No,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,6/21/24,Express,Impulse Item,1,0,0,31.39
1303,34,25-34,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,6/24/24,Express,"Accessory,Accessory",0,2,0,64.27
1304,23,18-24,Female,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,10/24/23,Express,None,0,0,0,0
1305,24,18-24,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,11/8/23,Overnight,"Extended Warranty,Impulse Item",1,0,1,78.2
1305,24,18-24,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,5913.81,844.83,7,6/13/24,Standard,Impulse Item,1,0,0,29.83
1306,33,25-34,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Paypal,5913.81,844.83,7,10/6/23,Overnight,Impulse Item,1,0,0,30.16
1306,33,25-34,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,1/28/24,Express,"Impulse Item,Accessory,Impulse Item",2,1,0,53.16
1307,50,45-54,Female,No,Laptop,SKU1005,3,Completed,Cash,927.92,463.96,2,3/18/24,Standard,"Accessory,Impulse Item,Accessory",1,2,0,82.51
1307,50,45-54,Female,No,Tablet,SKU1002,3,Cancelled,Cash,1482.18,247.03,6,5/25/24,Express,"Accessory,Impulse Item",1,1,0,26.92
1308,30,25-34,Female,Yes,Laptop,SKU1005,3,Completed,Paypal,1391.88,463.96,3,1/7/24,Standard,"Accessory,Impulse Item",1,1,0,41.62
1309,40,35-44,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,2783.76,463.96,6,4/7/24,Overnight,"Accessory,Accessory,Extended Warranty",0,2,1,59.35
1309,40,35-44,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,8/24/24,Overnight,"Extended Warranty,Accessory,Extended Warranty",0,1,2,118.06
1310,77,75-80,Male,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,4175.64,463.96,9,11/26/23,Overnight,"Accessory,Accessory,Extended Warranty",0,2,1,55.81
1310,77,75-80,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7120.71,791.19,9,8/23/24,Standard,None,0,0,0,0
1311,23,18-24,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,2534.49,844.83,3,8/30/24,Express,"Accessory,Extended Warranty,Accessory",0,2,1,100.29
1312,53,45-54,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,83,20.75,4,6/13/24,Express,"Accessory,Impulse Item,Accessory",1,2,0,118.23
1313,51,45-54,Male,No,Tablet,SKU1002,3,Completed,Paypal,1729.21,247.03,7,1/7/24,Express,Accessory,0,1,0,31.97
1313,51,45-54,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,6/20/24,Express,"Accessory,Extended Warranty",0,1,1,40.54
1314,30,25-34,Male,No,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,12/9/23,Overnight,Accessory,0,1,0,27.93
